index,time,SSO_LCI,AE,AH,CH4,CHP,ferric,ng_LCI,A_SSO_WTE,A_SSO_LF,building,concrete,earth,gravel,steel,elec
3332,2020-02-14,244.85708495088386,-9.646847855442557,238.16241476881066,0.2367037007906599,-1.1775961585062509,0.009574213897360224,3187.37024381672,166.50281776660103,78.35426718428283,0.0003944392523364486,7.921028037383179e-5,0.000477196261682243,0.038691588785046735,0.005277102803738318,6.9859813084112155
3336,2020-02-18,255.67221010275514,28.56131382279452,281.82514034741115,0.34805284572574674,3.486495686841258,0.009970370743130366,3286.415972526195,173.8571028698735,81.81510723288164,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3337,2020-02-19,241.79049778605201,-22.1546690314059,239.54697346217162,0.22254352863675214,-2.7044329438285852,0.009461885146519204,3180.2127943303863,164.41753849451538,77.37295929153665,0.0003944392523364486,7.921028037383179e-5,0.000477196261682243,0.038691588785046735,0.005277102803738318,6.9859813084112155
3338,2020-02-20,240.95317074136616,-22.756267801607752,238.9604146612248,0.22184660299586992,-2.7778704450069727,0.00943121394889156,3171.2243556432013,163.848156104129,77.10501463723718,0.0003944392523364486,7.921028037383179e-5,0.000477196261682243,0.038691588785046735,0.005277102803738318,6.9859813084112155
3339,2020-02-21,242.2828442383918,2.913684777038274,264.16516903437446,0.2875961759990765,0.35567514404227196,0.009479919742961328,3142.8543181504556,164.75233408210642,77.53051015628537,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3342,2020-02-24,264.8265834303547,-9.193727624211117,248.16246079654167,0.2464301764781664,-1.1222835163214189,0.010305694432088014,3452.4983818469914,180.08207673264118,84.7445066977135,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3343,2020-02-25,373.3958972423812,-3.5664768801490343,247.3520585520802,0.2584223984044485,-0.4353618442417312,0.01428257646564997,4805.285290537588,253.90921012481923,119.48668711756198,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3344,2020-02-26,243.42519065131555,51.96994270129041,307.95545374679676,0.4177470183040416,6.344000216433596,0.009521763766527011,3124.3122881260383,165.5291296428946,77.89606100842097,0.0003981603773584906,7.995754716981133e-5,0.00048169811320754715,0.039056603773584914,0.00532688679245283,7.051886792452831
3345,2020-02-27,242.28234938065208,-13.628981342738149,251.18455542755342,0.24756105354368452,-1.6636974392114041,0.009479901616376706,3179.7613840546765,164.75199757884343,77.53035180180866,0.0003962910798122066,7.958215962441315e-5,0.00047943661971830984,0.03887323943661972,0.0053018779342723,7.018779342723005
3346,2020-02-28,243.42519065131555,-17.847555551848753,244.10117589446216,0.23184928180937464,-2.1786611721803526,0.009521763766527011,3219.601871139418,165.5291296428946,77.89606100842097,0.0003981603773584906,7.995754716981133e-5,0.00048169811320754715,0.039056603773584914,0.00532688679245283,7.051886792452831
