SSO_LCI,AE,AH,ng_LCI,steel
204.32548791076997,157.05115483107195,423.9552077219395,2578.8289463772144,0.005429326923076922
205.88065191655028,179.08330003946116,475.7042734522949,2745.887313911386,0.005761734693877551
203.44023385899388,186.64603212241514,458.43823393119516,2551.7036572103416,0.005455555555555555
199.20778574335915,187.80972070972362,452.87008591488825,2482.860206172319,0.005429326923076922
193.31171997868879,106.16049640516573,386.0979412749315,2437.586954468248,0.00532688679245283
217.72093379581077,142.39927821062906,449.90636748844037,3057.815217026107,0.005975132275132275
196.10800004914114,133.40323135854757,414.3794805114495,2521.4383074312336,0.005482038834951456
203.36096654355444,158.49968206057466,424.0716828627542,2551.9696461991566,0.0054033492822966505
205.33955523895733,179.7222947045272,467.8863215471044,2583.059284744036,0.005455555555555555
206.1659619895222,150.24235698870035,432.9679434965497,2635.9497279831653,0.005482038834951456
204.31940687046804,138.21872719031126,423.8638909307215,2597.112164509085,0.005429326923076922
204.32751492420394,168.0147228804584,447.54136903493145,2568.1656004683527,0.005429326923076922
368.5574579653252,203.5620091391932,472.77148064277367,4674.241196566544,0.005455555555555555
201.11216486457218,84.44765679333261,371.12342200245706,2595.31678203382,0.0054033492822966505
196.08299905546443,115.93690006263242,395.4079462649364,2500.087300117041,0.0054033492822966505
197.92660064123393,147.75690710261833,428.0807451161232,2518.1935401923174,0.005455555555555555
215.7518184051638,150.78653544646653,434.7342473684147,2718.472656062974,0.0054033492822966505
241.9447170732657,181.64141974925576,469.0078184273444,3071.0857585586805,0.005482038834951456
326.50930681800685,200.28827184577477,496.2455963266819,4174.939696283621,0.005508780487804878
365.11717958484746,246.40489453547622,539.0391975951198,4707.410470705017,0.00559059405940594
314.02240489778865,277.30092357075466,570.9945158687954,3977.9582253819462,0.005563054187192117
323.593494697119,303.2131420638212,595.2024528985646,4212.368185551393,0.00573248730964467
224.08293127241822,175.99703288944718,454.1885643471059,2758.723994681878,0.00532688679245283
303.4651464438463,231.61516466065956,507.91412580683846,3746.0794883164363,0.005377619047619048
252.92108384560726,200.69454904577194,479.895501735249,3130.802035335656,0.005377619047619048
291.25587693034817,215.71743447610683,496.97229260146594,3623.9312296795197,0.0054033492822966505
284.70111679988554,218.3896001774306,492.09058491432074,3537.224030568528,0.0054033492822966505
210.37037661930697,160.6783581953307,429.76284489527126,2600.208434881845,0.00532688679245283
235.62995567754274,177.9961807061489,450.0609277095241,2917.4141191513254,0.005352132701421801
311.18168343228524,223.57000294383633,505.5530091046673,4077.4594950895043,0.005674874371859296
323.7173116822659,236.08891521191248,507.76078696191956,3980.2788298718733,0.005352132701421801
326.12667632256,274.11283683516734,537.86409008883,4014.4107584571398,0.0054033492822966505
258.622951263032,123.52910255986839,395.99573399711096,3413.473967456437,0.00559059405940594
309.34230881048893,88.34561661397784,350.9977535176216,3941.636158089716,0.005352132701421801
310.8038230997435,101.86908269484415,367.5733508961494,3966.2935339522182,0.005377619047619048
255.0619688114341,106.85313562092858,368.8476869962771,3217.9957696198617,0.00532688679245283
269.89797232329454,11.008630582885006,278.772521465134,3515.7403397862768,0.005352132701421801
316.4832983094357,96.90604671148591,360.0057030670756,3985.37318460203,0.0053018779342723
316.7785853169273,16.984007755938748,288.8362866459653,4105.721611300422,0.005352132701421801
0.8978656966431268,11.722956544318704,278.4095461682559,96.31260162830989,0.005352132701421801
0.7778676925828629,11.900129560147688,271.16618809375734,94.61479932728933,0.005352132701421801
386.8106493087936,66.86640195765288,333.4457371773879,4970.994293717435,0.005377619047619048
253.8245526904616,41.66054273681698,307.80553636060995,3297.397084195621,0.005377619047619048
164.60864607883192,15.103215984838629,287.3639134867929,2142.944803514528,0.005277102803738318
204.37274983248744,0.6020139210173274,262.0895061305066,2680.418380288892,0.00532688679245283
227.18491200050968,-7.751017353583866,264.4897579989605,2988.9358626357175,0.00532688679245283
187.04461514176103,-0.6992880010500294,260.8207367564909,2463.568517478391,0.00532688679245283
196.13587543366557,-8.316233695337239,255.31498909711567,2585.509275071188,0.0053018779342723
261.94824338711,-14.095401204392624,268.9724935451555,3578.2185101860346,0.005535784313725489
273.88963449685895,0.8933015494813222,267.645740248854,3559.459349046613,0.00532688679245283
296.990286389057,45.1053436767574,311.1642172770518,3845.245499363147,0.005377619047619048
322.9261873530013,32.132317844885804,288.6137695118023,4149.268827093624,0.00532688679245283
298.08049115892726,50.18664356486133,318.03052723183686,3835.7143430386614,0.005352132701421801
175.07868195464795,153.45905616520693,421.2162665595808,2139.2465086439406,0.005277102803738318
172.47754116222788,185.28247636502354,430.6115691380736,2014.0893590946896,0.005133181818181818
174.5720572727274,163.38958410319282,429.24295294707974,2144.749009911853,0.00532688679245283
177.3118824373572,159.67838070967352,419.96797026893756,2161.166610194227,0.005277102803738318
177.99439069450162,165.6951607305875,427.07508923569964,2174.770067814702,0.0053018779342723
178.99060234894924,164.77059026849716,427.42609674989444,2199.2930805830356,0.00532688679245283
177.9963701254606,183.48528846788568,437.0739967729897,2157.449613711786,0.0053018779342723
178.9891107730261,172.13969469887144,436.7198650417474,2192.089336692975,0.00532688679245283
169.8666324272942,180.38904370441932,435.2729686970855,2068.6552185693295,0.00532688679245283
142.49725530689346,142.73691318908652,400.4928167361215,1750.2560916131335,0.0053018779342723
183.88825634328762,154.86253215379247,413.8603855098388,2226.054366311504,0.005228240740740741
