index,time,dig_tfeed,dig_PSSO,SSO_mass_kg,AE_raw_MJ,AH_raw_MJ,ng_energy_MJ,steel_raw_const
3140,2019-08-06,210.0,41.76,166622.40000000002,149340.88573839664,321616.96359493677,2.0590281201345008e6,0.0011293
3142,2019-08-08,207.0,41.4448,165364.752,157443.38464135025,372673.10002531647,2.0656719709666972e6,0.0011293
3143,2019-08-09,207.0,41.749,166578.51,168396.97113924054,383352.84686075954,2.0707159957584534e6,0.0011293
3146,2019-08-12,209.0,40.0322,159728.47800000003,86798.07021097046,305486.3184556962,2.0417342117269428e6,0.0011293
3148,2019-08-14,209.0,41.7606,166624.794,109263.89805907173,331621.50060759496,2.1083142511783927e6,0.0011293
3149,2019-08-15,212.0,41.7309,166506.29100000003,132652.91746835446,345963.7945316456,2.0537576367997588e6,0.0011293
3153,2019-08-19,186.0,41.6522,166192.278,86498.07527426159,309424.82339240506,2.3886397812231183e6,0.0011293
3154,2019-08-20,208.0,39.4606,157447.794,98037.48759493671,323214.35040506325,2.0112254164267397e6,0.0011293
3155,2019-08-21,134.0,37.344,149002.56,100942.8742616034,314200.3024050633,2.960359721250304e6,0.0011293
3156,2019-08-22,141.0,37.4343,149362.85700000002,126541.61350210971,343390.073164557,2.794218791635979e6,0.0011293
3157,2019-08-23,204.0,37.4427,149396.37300000002,135872.42025316454,356718.6097468354,1.9083007735706207e6,0.0011293
3160,2019-08-26,208.0,38.9348,155349.852,87713.86902953588,321610.82230379747,1.9942435702966144e6,0.0011293
3161,2019-08-27,207.0,35.5673,141913.52700000003,88688.55257383967,322561.13875949365,1.8289062631369787e6,0.0011293
3162,2019-08-28,208.0,33.1193,132146.007,79425.67324894515,305067.8314177215,1.703172783239262e6,0.0011293
3163,2019-08-29,204.0,33.1216,132155.184,108517.31780590718,332585.9848607595,1.708334372238358e6,0.0011293
3164,2019-08-30,208.0,33.0004,131671.59600000002,119339.59223628695,339752.90243037976,1.6581404459730617e6,0.0011293
3168,2019-09-03,203.0,30.1262,120203.53800000002,76991.23578059072,296770.85488607595,1.5897500913403234e6,0.0011293
3170,2019-09-05,208.0,38.8774,155120.826,115179.92675105485,333158.6285822785,1.9645114837578028e6,0.0011293
3171,2019-09-06,209.0,47.5694,189801.90600000002,131913.68708860758,353705.0449113924,2.3836081348134605e6,0.0011293
3174,2019-09-09,209.0,43.9387,175315.413,110942.13400843885,340027.38065822783,2.2181842677455884e6,0.0011293
3175,2019-09-10,204.0,37.4436,149399.96400000004,129723.78835443038,330414.8936455696,1.9143428938244395e6,0.0011293
3176,2019-09-11,208.0,38.4757,153518.04300000003,134620.94852320678,359729.4248101266,1.9248928697499058e6,0.0011293
3177,2019-09-12,209.0,39.142,156176.58000000002,140388.115443038,360275.21255696204,1.9439107551220309e6,0.0011293
3178,2019-09-13,209.0,38.8545,155029.45500000002,126263.1324894515,343118.5541772152,1.9429642533357497e6,0.0011293
3181,2019-09-16,209.0,38.8505,155013.495,81283.90616033756,311110.6085063291,1.9866142218217168e6,0.0011293
3182,2019-09-17,208.0,39.6425,158173.575,113601.86767932489,331620.02098734176,2.0054071587251953e6,0.0011293
3183,2019-09-18,209.0,40.3213,160881.98700000002,111663.81468354432,334807.6193164557,2.0322903819061785e6,0.0011293
3185,2019-09-20,209.0,40.3207,160879.59300000002,134063.98649789032,359186.3868354431,2.0104194978094536e6,0.0011293
3188,2019-09-23,209.0,39.93,159320.7,93366.15932489453,301735.80534177215,2.0300982677661947e6,0.0011293
3189,2019-09-24,208.0,40.3205,160878.795,123656.62649789032,333807.610835443,2.0304803754364003e6,0.0011293
3190,2019-09-25,196.0,38.2835,152751.165,132869.12810126584,352944.19989873416,2.037284622202847e6,0.0011293
3191,2019-09-26,207.0,39.9528,159411.67200000002,146252.0735864979,359222.9717468355,1.9994636199954043e6,0.0011293
3192,2019-09-27,208.0,39.3106,156849.294,147874.85333333333,356574.18200000003,1.9549179214337256e6,0.0011293
3195,2019-09-30,212.0,38.8807,155133.993,85194.53299578061,309846.2696708861,1.956180399062494e6,0.0011293
3196,2019-10-01,189.0,39.0393,155766.807,101878.49417721521,321882.13182278484,2.1876909328290485e6,0.0011293
3197,2019-10-02,206.0,38.3268,152923.932,104027.10075949368,323130.82324050635,1.966203623366653e6,0.0011293
3198,2019-10-03,209.0,40.3231,160889.169,125397.13282700424,335504.6045063291,2.0189925464495185e6,0.0011293
3199,2019-10-04,207.0,40.3258,160899.942,140826.7723206751,366626.30301265826,2.024033258542025e6,0.0011293
3203,2019-10-08,206.0,40.2925,160767.075,117158.15763713082,337626.00369620253,2.0554989947197796e6,0.0011293
3204,2019-10-09,208.0,40.3193,160874.00699999998,108828.62683544304,333735.71116455697,2.0448759466001017e6,0.0011293
3205,2019-10-10,208.0,40.3209,160880.391,132288.95932489453,352378.53534177213,2.0220844270991327e6,0.0011293
3206,2019-10-11,207.0,72.3795,288794.205,159507.09265822783,370454.2153417721,3.662641309154257e6,0.0011293
3210,2019-10-15,209.0,39.8772,159110.02800000002,66810.82194092828,293614.55139240506,2.053286662874636e6,0.0011293
3211,2019-10-16,209.0,38.88,155131.2,91723.55848101267,312827.26951898733,1.977945792547834e6,0.0011293
3212,2019-10-17,207.0,38.87,155091.30000000002,115779.33805907174,335435.45460759493,1.973205766858736e6,0.0011293
3213,2019-10-18,209.0,42.78,170692.2,119294.87156118146,343940.2997721519,2.150721517590354e6,0.0011293
3216,2019-10-21,206.0,47.285,188667.15000000002,141642.97282700424,365729.6985063291,2.394815660708957e6,0.0011293
3217,2019-10-22,205.0,63.5023,253374.177,155425.51156118143,385091.0737721519,3.2397909875203413e6,0.0011293
3218,2019-10-23,202.0,69.9719,279187.88100000005,188414.19746835448,412177.8425316456,3.599534691322119e6,0.0011293
3219,2019-10-24,203.0,60.4779,241306.82100000003,213088.630886076,438774.01511392405,3.056815177726444e6,0.0011293
3220,2019-10-25,197.0,60.4792,241312.008,226113.85383966245,443857.80749367084,3.1412715086938157e6,0.0011293
3223,2019-10-28,212.0,45.0697,179828.103,141238.83679324895,364489.46587341774,2.2138950961022503e6,0.0011293
3224,2019-10-29,210.0,60.46,241235.40000000002,184119.2556962025,403759.27430379746,2.977893818732263e6,0.0011293
3225,2019-10-30,210.0,50.39,201056.1,159539.34210970465,381486.258556962,2.4887875598417884e6,0.0011293
3226,2019-10-31,209.0,57.7512,230427.288,170664.9971308017,393179.97220253164,2.8670756928735003e6,0.0011293
3227,2019-11-01,209.0,56.4515,225241.48500000002,172779.08286919832,389317.8057974684,2.798477232468872e6,0.0011293
3230,2019-11-04,212.0,42.3117,168823.68300000002,128945.4943459916,344887.6569873418,2.0866852624350497e6,0.0011293
3231,2019-11-05,211.0,47.1686,188202.714,142169.3782278481,359473.3437721519,2.3302014105438665e6,0.0011293
3232,2019-11-06,199.0,58.7499,234412.101,168414.52084388188,380831.35782278486,3.0715363335140455e6,0.0011293
3233,2019-11-07,211.0,64.802,258559.98000000004,188569.2948523207,405559.4624810127,3.1791343172162957e6,0.0011293
3234,2019-11-08,209.0,64.6655,258015.34499999997,216864.56000000003,425531.54600000003,3.1760038414967894e6,0.0011293
3238,2019-11-12,202.0,49.5631,197756.769,94456.87662447258,302799.25470886077,2.610122495212153e6,0.0011293
3240,2019-11-14,211.0,61.9244,247078.35600000003,70563.54430379746,280349.4556962025,3.1482695840600166e6,0.0011293
3241,2019-11-15,210.0,61.9221,247069.179,80979.41130801689,292197.3260253165,3.1529499133351934e6,0.0011293
3244,2019-11-18,212.0,51.3005,204688.99500000002,85750.38075949368,296002.82124050637,2.5824638736506645e6,0.0011293
3245,2019-11-19,211.0,54.0284,215573.316,8792.830042194091,222661.60929113923,2.808097432962008e6,0.0011293
3246,2019-11-20,213.0,63.9544,255178.056,78134.60219409282,290269.8371392405,3.2133758309322908e6,0.0011293
3247,2019-11-21,211.0,63.413,253017.87000000002,13565.492320675106,230699.75501265822,3.2793281650175066e6,0.0011293
3248,2019-11-22,211.0,0.1797355,717.1446450000001,9363.377552742617,222371.69311392403,76926.94660459213,0.0011293
3251,2019-11-25,211.0,0.1557142,621.299658,9504.889451476796,216586.26721518987,75570.87538703952,0.0011293
3252,2019-11-26,210.0,77.0651,307489.749,53154.51679324894,265068.0538734177,3.951622816969991e6,0.0011293
3253,2019-11-27,210.0,50.57,201774.30000000002,33117.46936708861,244685.73263291141,2.621219978261838e6,0.0011293
3255,2019-11-29,214.0,33.42,133345.80000000002,12234.77907172995,232787.10959493672,1.7359518833757925e6,0.0011293
3258,2019-12-02,212.0,41.1054,164010.546,483.12033755273865,210328.64232911394,2.151054298677027e6,0.0011293
3259,2019-12-03,212.0,45.6936,182317.46400000004,-6220.245063291139,212254.86106329114,2.3986417132013324e6,0.0011293
3261,2019-12-05,212.0,37.6202,150104.598,-561.1834599156158,209310.44612658228,1.9770307831705497e6,0.0011293
3262,2019-12-06,213.0,39.6348,158142.85199999998,-6705.315443037973,205858.517443038,2.084676297633759e6,0.0011293
3265,2019-12-09,204.0,50.6974,202282.62600000002,-10884.802025316458,207706.91802531647,2.763184922651237e6,0.0011293
3266,2019-12-10,212.0,55.0873,219798.327,716.8806751054834,214787.55865822785,2.856490759068602e6,0.0011293
3267,2019-12-11,210.0,59.17,236088.30000000002,35855.865991561186,247355.66934177215,3.056724460806292e6,0.0011293
3268,2019-12-12,212.0,64.95,259150.5,25786.407426160342,231614.54724050633,3.3298169466829165e6,0.0011293
3269,2019-12-13,211.0,59.67,238083.30000000002,40085.15172995782,254017.82293670886,3.0636675520004975e6,0.0011293
3272,2019-12-16,214.0,35.5457,141827.343,124313.76540084388,341217.9212658228,1.7329559770251738e6,0.0011293
3273,2019-12-17,220.0,35.9994,143637.606,154301.43054852323,358609.09478481015,1.6773138801783384e6,0.0011293
3274,2019-12-18,212.0,35.1116,140095.28400000004,131121.2718987342,344470.44010126585,1.7211759221174105e6,0.0011293
3275,2019-12-19,214.0,35.9991,143636.409,129351.90177215192,340206.7042278481,1.7507129633496e6,0.0011293
3276,2019-12-20,213.0,35.9688,143515.51200000002,133598.7372151899,344347.3687848102,1.7535004251925743e6,0.0011293
3279,2019-12-23,212.0,36.0003,143641.19700000001,132229.53890295362,343012.4004303798,1.7649479162760037e6,0.0011293
3280,2019-12-24,213.0,35.9692,143517.108,147942.78075949367,352409.41124050634,1.7395350758972757e6,0.0011293
3282,2019-12-26,212.0,36.0,143640.0,138143.29620253164,350470.71379746834,1.759166861954322e6,0.0011293
3283,2019-12-27,212.0,34.1652,136319.148,144763.45586497893,349309.56946835446,1.660110127995999e6,0.0011293
3286,2019-12-30,213.0,28.7956,114894.444,115087.67831223631,322914.28635443037,1.4112180622034469e6,0.0011293
3287,2019-12-31,216.0,37.6832,150355.968,126623.1264135021,338392.34825316456,1.8201301470963138e6,0.0011293
3289,2020-01-02,214.0,28.8,114912.0,113312.07257383967,326260.2707594937,1.4064099869147975e6,0.0011293
3290,2020-01-03,211.0,28.8,114912.0,122136.29502109704,337402.4876455696,1.4182795534365422e6,0.0011293
3293,2020-01-06,214.0,42.9252,171271.548,43347.68236286921,256352.59030379748,2.1808593873638366e6,0.0011293
3294,2020-01-07,213.0,32.42,129355.8,-14810.707172995772,205571.56050632912,1.7425194428577428e6,0.0011293
3295,2020-01-08,212.0,43.51,173604.90000000002,-19773.56624472574,209194.7729113924,2.322319054661324e6,0.0011293
3296,2020-01-09,214.0,46.08,183859.2,7290.0482700422,223734.99706329114,2.373749800421054e6,0.0011293
3300,2020-01-13,213.0,36.0026,143650.374,-7091.901772151888,202096.7957721519,1.903186820461405e6,0.0011293
3301,2020-01-14,212.0,36.0044,143657.55599999998,-13240.576540084376,210487.23787341773,1.927180084436024e6,0.0011293
3302,2020-01-15,213.0,35.9836,143574.56400000004,-13258.126244725732,213008.7269113924,1.917647956523929e6,0.0011293
3303,2020-01-16,214.0,36.0044,143657.55599999998,-12555.688101265823,206077.80410126582,1.9084852781200218e6,0.0011293
3304,2020-01-17,214.0,36.0044,143657.55599999998,-3114.504641350202,216975.35797468355,1.8848823194702326e6,0.0011293
3308,2020-01-21,213.0,59.9132,239053.66800000003,8334.352067510554,224753.1932658228,3.078429875303491e6,0.0011293
3309,2020-01-22,212.0,42.52,169654.80000000002,40050.05232067512,259060.80101265822,2.1838711878817594e6,0.0011293
3310,2020-01-23,213.0,43.2,172368.0,35142.11375527427,249198.3609113924,2.2127397867432255e6,0.0011293
3311,2020-01-24,212.0,41.21,164427.90000000002,-7267.934514767936,202771.36384810126,2.174974323460963e6,0.0011293
3314,2020-01-27,215.0,39.3213,156891.98700000002,-22155.933164556965,203487.16516455697,2.089180660313608e6,0.0011293
3315,2020-01-28,211.0,65.8909,262904.69100000005,20760.163713080172,227560.15962025317,3.397965296168886e6,0.0011293
3322,2020-02-04,212.0,57.61,229863.90000000002,31796.955949367097,237474.83205063292,2.9535079728441276e6,0.0011293
3323,2020-02-05,211.0,57.61,229863.90000000002,-20316.364219409283,197664.94488607594,3.0490808584775827e6,0.0011293
3324,2020-02-06,211.0,57.61,229863.90000000002,-16765.73130801688,201126.81197468354,3.040204276199102e6,0.0011293
3325,2020-02-07,212.0,56.67,226113.30000000002,-20590.302447257378,185551.05511392406,2.988544103289887e6,0.0011293
3328,2020-02-10,215.0,47.4091,189162.30900000004,-17007.42008438818,200044.96541772154,2.47880374445351e6,0.0011293
3329,2020-02-11,213.0,53.9356,215203.044,-18854.338902953587,199090.41956962025,2.8334195268371752e6,0.0011293
3330,2020-02-12,213.0,50.117,199966.83000000002,-15691.98514767933,194557.91448101267,2.6336942867083265e6,0.0011293
3331,2020-02-13,212.0,47.7607,190565.193,-14458.063122362872,194068.5884556962,2.5235624824758708e6,0.0011293
3332,2020-02-14,214.0,49.7126,198353.274,-7814.6967088607535,192930.07070886076,2.5820176836542976e6,0.0011293
3336,2020-02-18,213.0,51.6658,206146.542,23028.7682700422,227233.44906329113,2.649811991837362e6,0.0011293
3337,2020-02-19,214.0,49.09,195869.1,-17947.00421940928,194051.67088607594,2.576219593150244e6,0.0011293
3338,2020-02-20,214.0,48.92,195190.80000000002,-18434.345991561175,193576.51265822785,2.5689382590524005e6,0.0011293
3339,2020-02-21,213.0,48.9601,195350.799,2349.2816877637206,212994.34964556963,2.534059331032092e6,0.0011293
3342,2020-02-24,213.0,53.5157,213527.64300000004,-7412.832067510546,200091.48873417723,2.7837229646206405e6,0.0011293
3343,2020-02-25,213.0,75.4552,301066.2480000001,-2875.6229535864954,199438.06762025316,3.8744646732222782e6,0.0011293
3344,2020-02-26,212.0,48.96,195350.40000000002,41706.23864978904,247136.3826835443,2.507282231462179e6,0.0011293
3345,2020-02-27,213.0,48.96,195350.40000000002,-10988.94312236287,202528.1804556962,2.56381721519347e6,0.0011293
3346,2020-02-28,212.0,48.96,195350.40000000002,-14322.786835443043,195892.88283544304,2.583752781234331e6,0.0011293
3350,2020-03-03,208.0,49.0085,195543.915,-24558.656877637124,181681.9095443038,2.659356620482531e6,0.0011293
3351,2020-03-04,206.0,46.7655,186594.345,-12765.663122362872,191487.6784556962,2.537848967942145e6,0.0011293
3352,2020-03-05,206.0,46.8758,187034.44199999998,-20296.54312236286,189222.2704556962,2.562405132761046e6,0.0011293
3357,2020-03-10,211.0,48.32,192796.80000000002,-22895.699240506314,186688.09324050634,2.584442193648925e6,0.0011293
3358,2020-03-11,209.0,43.19,172328.1,-24255.276286919838,186208.70562025317,2.348661869533967e6,0.0011293
3359,2020-03-12,208.0,42.34,168936.6,-1733.4136708860665,213244.72167088607,2.259263053998496e6,0.0011293
3360,2020-03-13,208.0,40.32,160876.80000000002,-15860.08945147679,191855.41278481012,2.190670089689208e6,0.0011293
3363,2020-03-16,208.0,44.5734,177847.866,-10516.879662447262,199603.64232911394,2.3961087589324936e6,0.0011293
3364,2020-03-17,209.0,36.4078,145267.12200000003,-5910.05029535864,199018.10096202532,1.9555888486662458e6,0.0011293
3365,2020-03-18,207.0,35.9745,143538.255,3906.4054008438916,208589.1452658228,1.9326165877502928e6,0.0011293
3367,2020-03-20,206.0,34.0311,135784.089,1809.8693670886082,209929.8226329114,1.8427474351025186e6,0.0011293
3371,2020-03-24,213.0,35.4709,141528.891,54.084725738406036,204833.13260759495,1.8586954999642277e6,0.0011293
3373,2020-03-26,212.0,28.8,114912.0,-8799.58008438819,201278.00941772154,1.5524726157439102e6,0.0011293
3377,2020-03-30,209.0,27.6497,110322.30300000001,-6670.7945991561155,210969.37526582277,1.5091259436167304e6,0.0011293
3381,2020-04-03,209.0,28.8041,114928.359,-9550.703122362856,214084.8644556962,1.5754244104922696e6,0.0011293
3384,2020-04-06,213.0,32.0897,128037.903,-22445.728270042186,198127.41493670887,1.7450150684016102e6,0.0011293
3385,2020-04-07,214.0,26.4677,105606.123,-16744.795949367075,207070.6239493671,1.4421405207572577e6,0.0011293
3386,2020-04-08,209.0,18.5269,73922.331,-17402.513417721515,209814.14941772152,1.0689199150191767e6,0.0011293
3387,2020-04-09,207.0,20.5985,82188.015,-16684.796962025317,206282.92296202533,1.1833683821607707e6,0.0011293
3388,2020-04-10,214.0,21.7032,86595.76800000001,-10225.391729957795,209196.04306329114,1.1876257396633062e6,0.0011293
3395,2020-04-17,214.0,0.0,0.0,-76165.39274261605,144058.34207594936,267355.50651407434,0.0011293
3400,2020-04-22,225.0,8.3441,33292.958999999995,-80387.32860759494,144172.95460759493,674704.1167476998,0.0011293
3402,2020-04-24,225.0,14.0108,55903.092,-78279.47848101266,147920.50848101266,938907.6832309223,0.0011293
3405,2020-04-27,224.0,13.5418,54031.78200000001,-79470.95122362871,150143.62255696201,922458.4671037265,0.0011293
3406,2020-04-28,221.0,19.9869,79747.731,-69334.10092827004,137179.6515949367,1.2179333556041957e6,0.0011293
3407,2020-04-29,221.0,22.7175,90642.82500000001,-76378.21772151899,145543.237721519,1.367744323444811e6,0.0011293
3408,2020-04-30,220.0,24.0055,95781.945,-67672.30042194093,162493.50708860758,1.4136202199464967e6,0.0011293
3409,2020-05-01,219.0,24.005,95779.95000000001,-46674.15493670885,184659.09893670888,1.3664314664629973e6,0.0011293
3413,2020-05-05,221.0,23.0,91770.0,-78776.44151898734,146589.76951898733,1.3874169835499742e6,0.0011293
3415,2020-05-07,227.0,18.6969,74600.631,-86508.25383966247,140743.65250632912,1.1744879859961777e6,0.0011293
3416,2020-05-08,227.0,20.0974,80188.626,-80270.71628691984,134132.2516202532,1.2249064807960629e6,0.0011293
3422,2020-05-14,198.0,18.0881,72171.51900000001,-77565.72624472574,146077.8169113924,1.2483087537695426e6,0.0011293
3426,2020-05-18,211.0,17.97,71700.3,-75285.22902953588,140685.50169620253,1.176396586229626e6,0.0011293
3427,2020-05-19,232.0,17.97,71700.3,-79556.96405063292,132289.56005063292,1.1045928579678717e6,0.0011293
3428,2020-05-20,226.0,17.98,71740.2,-86689.94362869198,138874.1049620253,1.1449011769051543e6,0.0011293
3429,2020-05-21,214.0,17.8008,71025.192,-72529.86126582278,150987.78526582278,1.1482740634291982e6,0.0011293
3430,2020-05-22,193.0,16.6439,66409.161,-59999.90852320675,158973.48918987342,1.149652698175544e6,0.0011293
3437,2020-05-29,199.0,21.4769,85692.831,-64383.134514767924,138622.04384810128,1.3926456356440636e6,0.0011293
3442,2020-06-03,197.0,19.48,77725.2,-72374.1853164557,134215.5693164557,1.3158894784347164e6,0.0011293
3447,2020-06-08,216.0,23.8,94962.0,-54582.53569620253,154947.22769620255,1.3923366430905792e6,0.0011293
3449,2020-06-10,208.0,20.03,79919.7,-73262.27746835443,140965.47946835443,1.2904493840849116e6,0.0011293
3450,2020-06-11,211.0,29.54,117864.6,-57581.86362869197,149484.28296202532,1.7188417914091956e6,0.0011293
3451,2020-06-12,210.0,28.76,114752.40000000001,-83407.59189873419,132766.1978987342,1.7507977832096363e6,0.0011293
3455,2020-06-16,216.0,28.7945,114890.05500000001,-69117.89029535865,144160.0569620253,1.6760786949425507e6,0.0011293
3456,2020-06-17,214.0,28.8,114912.0,-70995.36573839662,136406.1184050633,1.6943776720202826e6,0.0011293
3457,2020-06-18,229.0,30.94,123450.6,-54491.98008438818,160958.91941772154,1.6587871224548144e6,0.0011293
3458,2020-06-19,196.0,24.71,98592.90000000001,-81821.60438818566,130927.73572151898,1.6304108902479366e6,0.0011293
3461,2020-06-22,215.0,27.9432,111493.368,-33788.708185653995,165066.80951898734,1.5520244174778773e6,0.0011293
3462,2020-06-23,212.0,21.66,86423.40000000001,-64580.68118143459,143506.63584810126,1.331570649186165e6,0.0011293
3463,2020-06-24,212.0,20.1221,80287.179,-64591.41670886077,128264.56870886075,1.2539799077789567e6,0.0011293
3464,2020-06-25,212.0,26.3093,104974.107,-63420.300759493664,109943.80675949369,1.563319165420272e6,0.0011293
3465,2020-06-26,216.0,27.9311,111445.08900000002,-85715.26008438818,139824.42141772152,1.6748034089002158e6,0.0011293
3468,2020-06-29,217.0,25.2573,100776.62700000001,-77376.10801687762,144570.2946835443,1.5157426952331166e6,0.0011293
3469,2020-06-30,219.0,21.3826,85316.574,-73546.41552742616,138149.8448607595,1.3054904202757375e6,0.0011293
3470,2020-07-01,221.0,20.019,79875.81,-68640.16978902953,143779.6344556962,1.2177526337016835e6,0.0011293
3471,2020-07-02,217.0,20.1195,80276.80500000001,-52805.23713080169,155833.89379746836,1.2009862759429447e6,0.0011293
3475,2020-07-06,215.0,18.5502,74015.29800000001,-62953.93721518987,139169.31121518987,1.1574890383428268e6,0.0011293
3476,2020-07-07,213.0,18.0208,71902.99200000001,-70587.26548523207,135957.81615189873,1.1586472506267685e6,0.0011293
3477,2020-07-08,213.0,18.9082,75443.71800000001,-70964.80911392404,143205.51111392406,1.20416778604173e6,0.0011293
3478,2020-07-09,221.0,21.5674,86053.92599999999,-80105.9976371308,128369.45230379746,1.3213822390275477e6,0.0011293
3479,2020-07-10,211.0,25.6884,102496.71600000001,-79015.28033755274,129432.90167088607,1.5771143861014552e6,0.0011293
3482,2020-07-13,207.0,27.4942,109701.85800000001,-76804.40337552743,123972.70670886076,1.6900987328745988e6,0.0011293
3483,2020-07-14,204.0,27.83,111041.70000000001,-66464.39223628692,143362.41756962027,1.7027603003019104e6,0.0011293
3484,2020-07-15,207.0,27.65,110323.5,-90838.87358649788,147521.89825316455,1.7332380432459353e6,0.0011293
3485,2020-07-16,208.0,27.97,111600.3,-81357.4693670886,131380.26736708859,1.7191243197032667e6,0.0011293
3486,2020-07-17,206.0,27.83,111041.70000000001,-87562.17890295359,138869.87556962026,1.741333336919512e6,0.0011293
3489,2020-07-20,207.0,28.0208,111802.99200000001,-79413.75932489452,130736.78465822786,1.7238415117647261e6,0.0011293
3490,2020-07-21,202.0,26.7748,106831.452,-73809.03966244726,131124.1863291139,1.6796817620423876e6,0.0011293
3492,2020-07-23,194.0,24.093,96131.07,-24402.44523206751,189450.0158987342,1.4667401656954568e6,0.0011293
3493,2020-07-24,201.0,22.2591,88813.809,-60644.0405063291,160884.06050632912,1.41344586957504e6,0.0011293
3497,2020-07-28,203.0,26.213,104589.87000000001,-85096.0276793249,133658.57301265822,1.6713019076353696e6,0.0011293
3498,2020-07-29,78.0,27.4666,109591.734,-87827.65299578059,147919.23832911393,4.064227191451162e6,0.0011293
3499,2020-07-30,129.0,26.75,106732.5,-87606.89957805908,143057.27291139239,2.514676418145216e6,0.0011293
3500,2020-07-31,203.0,25.97,103620.3,-80730.88708860759,131991.1850886076,1.6475811511210597e6,0.0011293
3504,2020-08-04,183.0,26.219,104613.81000000001,-57876.20151898734,155966.90351898735,1.7545998500108235e6,0.0011293
3507,2020-08-07,201.0,28.0177,111790.623,-74409.02953586499,139001.19620253163,1.7543994472336576e6,0.0011293
3511,2020-08-11,198.0,27.97,111600.3,-80442.78481012658,133118.28481012658,1.7895037003122764e6,0.0011293
3513,2020-08-13,203.0,27.992,111688.08,-73576.97215189874,131350.45215189873,1.7362707834741795e6,0.0011293
3518,2020-08-18,205.0,27.97,111600.3,-65934.60118143461,145571.36384810126,1.7016225924824686e6,0.0011293
3524,2020-08-24,204.0,35.0454,139831.146,-83448.34835443039,135265.0603544304,2.12366112652002e6,0.0011293
3526,2020-08-26,203.0,40.7364,162538.236,-74728.26700421942,141228.53967088606,2.4108735677659987e6,0.0011293
3527,2020-08-27,198.0,43.1901,172328.499,-81016.18227848102,149483.222278481,2.613407408030757e6,0.0011293
3528,2020-08-28,200.0,40.614,162049.86000000002,-75487.85417721518,132872.1421772152,2.438431038790313e6,0.0011293
3531,2020-08-31,206.0,34.84,139011.6,-73128.69400843883,138557.12334177215,2.0693479327566065e6,0.0011293
3533,2020-09-02,213.0,31.68,126403.20000000001,-76838.38852320676,143402.17118987342,1.860416299496746e6,0.0011293
3534,2020-09-03,216.0,29.98,119620.20000000001,-76913.66582278481,140790.17582278483,1.7542921392225763e6,0.0011293
3535,2020-09-04,163.0,23.86,95201.40000000001,-69827.67831223628,144314.21364556963,1.817723765102593e6,0.0011293
3539,2020-09-08,147.0,36.7062,146457.738,-78098.9029535865,135403.56962025317,2.9439032136022933e6,0.0011293
3541,2020-09-10,205.0,31.7666,126748.73400000001,148927.08556962025,354215.3084303797,1.5897389196287333e6,0.0011293
3542,2020-09-11,204.0,31.6662,126348.138,69940.92624472574,278050.00308860757,1.6696119944265683e6,0.0011293
3546,2020-09-15,206.0,33.1185,132142.815,-64068.43983122362,148237.07116455695,1.9572828554664464e6,0.0011293
3547,2020-09-16,206.0,32.0413,127844.78700000001,-25454.677468354424,191808.88946835443,1.8047988493514783e6,0.0011293
3553,2020-09-22,207.0,24.0043,95777.157,116116.12523206753,330686.6221012658,1.204485315609456e6,0.0011293
3554,2020-09-23,207.0,21.2964,84972.636,116479.50481012657,334425.71718987345,1.064162574796677e6,0.0011293
3555,2020-09-24,203.0,18.3501,73216.89900000002,104376.93772151897,293008.714278481,942361.0874528575,0.0011293
3556,2020-09-25,207.0,18.0152,71880.648,47440.57755274262,246803.96311392405,961873.8212356565,0.0011293
3559,2020-09-28,206.0,24.0115,95805.88500000001,-81914.43139240507,130837.22939240506,1.5288816729394025e6,0.0011293
3560,2020-09-29,210.0,23.8556,95183.844,-78038.32540084388,124462.0327341772,1.4874929167572416e6,0.0011293
3561,2020-09-30,209.0,24.4619,97602.98100000001,-80721.26582278482,132846.7658227848,1.531054944154883e6,0.0011293
3562,2020-10-01,210.0,25.52,101824.8,-76691.21957805907,140160.8609113924,1.568927187479956e6,0.0011293
3566,2020-10-05,186.0,19.03,75929.7,-74335.44506329115,137380.54106329114,1.3574770812154969e6,0.0011293
3568,2020-10-07,219.0,27.96,111560.40000000001,-77365.32962025316,125118.20362025316,1.6363874821305703e6,0.0011293
3569,2020-10-08,216.0,27.16,108368.40000000001,-74068.27814345992,132563.82881012658,1.607489344506493e6,0.0011293
3570,2020-10-09,214.0,27.96,111560.40000000001,-76744.9829535865,133338.84162025317,1.6667532540952684e6,0.0011293
3574,2020-10-13,206.0,24.2183,96631.017,-73620.0,139770.5,1.5188867542457755e6,0.0011293
3575,2020-10-14,205.0,28.0199,111799.40100000001,-72730.21502109704,137253.2403544304,1.7212160682270331e6,0.0011293
3576,2020-10-15,210.0,27.9747,111619.053,-72126.26092827004,127687.6955949367,1.6825830172439844e6,0.0011293
3577,2020-10-16,209.0,26.22,104617.8,-72969.6324050633,130250.2084050633,1.6016805528119493e6,0.0011293
3580,2020-10-19,207.0,20.14,80358.6,-69343.72219409283,136324.0708607595,1.2913163221604964e6,0.0011293
3581,2020-10-20,208.0,17.97,71700.3,-65778.92523206752,128799.14789873417,1.165773732827276e6,0.0011293
3582,2020-10-21,208.0,18.3416,73182.984,-69664.65248945149,134318.7638227848,1.1946033120289044e6,0.0011293
