index,date,S_t,partition,SSO_LCI,AE,AH,CH4,ng_LCI,building,Eutrophication Potential - EP_FU,Cumulative Energy Demand - CED_FU,Particulate Matter Formation Potentia - PMFP_FU,Fossil Depletion Potential - FDP_FU,Water Use_FU,Global Climate Change Potential - GCCP_FU,Acidification Potential - AP_FU,Smog Formation Potential - SFP_FU
2610,2018-02-22,363.39936,val,280.8870521951387,226.97862183129055,812.7603437702633,1.1722477874503925,7836.553600623526,0.0008792708333333334,0.07238989303434357,5895.117762827433,0.08305302337216308,168.94169346555043,-0.08816804282438512,404.3660403050849,0.9242017742338341,4.903310409470054
2611,2018-02-23,495.88871,train,193.6647194488457,223.95559984035472,656.9095456207441,1.0099391346123194,3901.1731714450343,0.0006443511450381679,0.03111981547415267,1341.3291656159606,0.033039484725927645,62.21572690620379,-0.15988479368302372,147.5068559281818,0.3489927232879729,-0.448230325711898
2614,2018-02-26,529.9574,train,151.05953912522025,215.33980506122012,601.1556780348425,0.9402528609520823,2828.6730297866093,0.0006029285714285714,0.02052145243311777,223.343006203386,0.01998695277211214,34.90023552916084,-0.17952698218842417,82.78257584996996,0.200116603211818,-1.6911302207195482
2615,2018-02-27,499.67412,train,137.42888184803326,235.30850863983585,684.9783068283472,1.0558436658371706,2716.4534110321356,0.000639469696969697,0.018077408673640945,-233.01225198281787,0.01650599880538707,27.0739838816225,-0.21552727273649935,65.87750532205582,0.15745666441392067,-2.4204712609439687
2616,2018-02-28,575.38232,train,106.50368123928453,164.96243551723927,547.6257197809633,0.8083963396435767,1851.8382834732404,0.000555328947368421,0.012408069623244311,-292.28228715831193,0.010140172161696161,15.609824254386748,-0.1418646337023056,39.48088203189033,0.09380257479888279,-1.815936516640054
2618,2018-03-02,575.38232,train,272.1178320181962,162.4086983953315,533.3704315577753,0.7900376036940632,4776.116988031636,0.000555328947368421,0.04294673770627997,3210.560611578435,0.04899757115249235,97.00899368850568,-0.02398476063138813,226.9420975412824,0.5403990185909272,2.3638670047178714
2622,2018-03-06,590.52396,train,127.32867316679244,143.00897144803594,516.3034680788322,0.7428488527719805,2179.612888659968,0.0005410897435897436,0.016822234258775205,385.87374250005786,0.015896017079449525,28.275589776112163,-0.09729467172294544,69.14406793769238,0.16288098319609323,-0.7996531207859704
2625,2018-03-09,715.44249,train,104.58499578351854,105.35550650223892,427.9818644256,0.5954274475938501,1488.7159135135298,0.0004466137566137566,0.011119704111508292,88.23877863160055,0.009607137587555567,16.0336938846555,-0.06407334424344,40.151938546360334,0.0956529427663304,-0.7989376227294274
2628,2018-03-12,666.23216,train,98.9115894675514,148.6907339639076,484.09759315617634,0.7190365832226495,1477.5711550513038,0.00047960227272727277,0.009098315905294781,-490.70098860900606,0.0067096691146899205,8.757587492359857,-0.12739404392108666,22.368865017416944,0.056509555724539536,-1.9033413798733554
2629,2018-03-13,601.88019,train,76.27190055881388,156.85168228838495,522.6893616969085,0.7706615038306459,1261.2653819720308,0.000530880503144654,0.006627197488173278,-871.9139310505484,0.003034519602890113,0.9527956953272885,-0.1522705704926887,5.40425591423898,0.013281943149801637,-2.4286963984920487
2630,2018-03-14,681.3738000000001,train,89.08951518241531,130.34500577911007,438.80397235888125,0.6449219953109089,1313.074285869242,0.00046894444444444446,0.008456682771004427,-417.18226365538635,0.005994475703867693,7.842468651085867,-0.10866104941736501,20.34999356762038,0.05081830617055268,-1.641190680489754
2631,2018-03-15,613.2364200000001,train,131.10470640344553,150.8152712887038,514.0961484646544,0.7526578070275848,2148.616274353457,0.0005210493827160494,0.016043168377718655,253.07360531680814,0.015117544596700517,26.34020338630725,-0.10658446905676021,63.833903999316924,0.152824094164402,-1.0348432298135566
2632,2018-03-16,613.2364200000001,train,130.99513756863954,141.94430271078045,504.0670621502085,0.7288292254700682,2155.451762272118,0.0005210493827160494,0.01655196115536606,377.50773895409435,0.01576103881990629,27.95706115175955,-0.09419205363752366,67.8946778649365,0.16143043577578345,-0.8011095319010868
2636,2018-03-20,579.16773,train,91.91076149909114,95.10899853624464,475.5295347950236,0.6277167799382669,1651.022915977322,0.0005516993464052287,0.013671264661665954,377.1305665633565,0.011754763999301514,21.09955687192298,-0.05393963848965077,54.873920152887386,0.12191213865606378,-0.3437437935967123
2639,2018-03-23,662.4467500000001,train,210.27568797039157,135.63617012897745,464.36554573220934,0.678939858799836,3206.0546608986865,0.0004823428571428571,0.02771881094548363,1721.4901872917656,0.030378010690761605,58.428879934382465,-0.033054928342211395,136.5127926665762,0.3299752605289462,0.8563648128694215
2642,2018-03-26,541.31363,train,162.41153986830147,220.85610003056803,624.9020679283655,0.9727819163402343,2972.425447826618,0.0005902797202797202,0.021438406162643378,295.23748152840847,0.02128896303278738,37.39399006775945,-0.18010225275937053,88.53641594763752,0.2142730265213201,-1.6595846285481144
2643,2018-03-27,548.88445,val,147.75129064049824,218.64096131247365,623.2597921156843,0.9677037432955964,2659.491880638107,0.0005821379310344828,0.018220300443105318,-50.11158165981348,0.017279072864969488,29.01686138315765,-0.18757240478618648,69.14646752701904,0.16849436568037285,-2.0476266333019892
2644,2018-03-28,586.73855,train,156.5926203417178,209.24855098136143,584.7606853301099,0.9142729465162872,2636.2771873789766,0.0005445806451612903,0.01838185337634114,65.40524800064364,0.017873394101663952,30.405121057086788,-0.17005038024811603,71.43943200018758,0.17651345724847445,-1.822591482509926
2646,2018-03-30,533.7428100000001,train,182.38018007212125,181.14369758037122,590.4065340127562,0.8766303649437186,3436.1347248466504,0.0005986524822695035,0.028174099388629678,1355.5799626401867,0.029753730047365354,56.37512279917644,-0.11001783997843706,134.2451082929859,0.31696348093794874,-0.016248019191456936
2649,2018-04-02,571.59691,val,117.34188538562955,156.2228019848392,544.6269104462515,0.7918815826911999,2066.163862260756,0.0005590066225165563,0.015022681575912031,68.50637638717902,0.013425081370814858,22.755376870936082,-0.12196102480273026,56.484594028483706,0.13272982145784326,-1.3024404013477628
2651,2018-04-04,613.2364200000001,test,141.2186776186581,172.1873830422394,530.79428157144,0.802516003780461,2295.1962791194683,0.0005210493827160494,0.01658373822247484,154.66989928022295,0.01581496056305271,27.144902750325173,-0.12965782202052556,64.68547382816772,0.1579008024581493,-1.3590499068223143
2652,2018-04-05,598.09478,train,146.00752241977435,173.45572335612417,535.5592446951491,0.8092923285851352,2437.5932601519003,0.0005342405063291139,0.01808489332628187,306.981247807581,0.017587696045638174,30.864871901979868,-0.12751456188931065,73.48953906026841,0.17811775081852493,-1.189628008090487
2653,2018-04-06,579.16773,train,174.87101068286384,179.54835932623962,552.0136633023346,0.8353344848766863,3022.7252672496425,0.0005516993464052287,0.023909611293423956,913.2557154050154,0.024819488644441848,45.87531095225009,-0.11534840585411849,108.35153760853798,0.2603749956130957,-0.528020141052571
2658,2018-04-11,628.37806,train,159.54321861587593,156.94454120360905,489.68131330187765,0.7374166002917829,2546.7260200714527,0.0005084939759036145,0.020072030102659264,675.3397930594842,0.02037860488451814,37.10206883527691,-0.0962223711788554,87.39301127879526,0.21236354033731225,-0.594365526773565
2659,2018-04-12,662.4467500000001,train,157.10347465664222,156.48269055441745,491.07783160579135,0.738116767160782,2370.9468698708242,0.0004823428571428571,0.018009162662051846,461.4602621236003,0.018027879356493717,32.07465174140284,-0.09858191657747409,75.41627308442867,0.18535291441015186,-0.8447482920588865
2660,2018-04-13,617.02183,train,166.7976329135713,195.55334730929908,545.8639398770122,0.8538026120673121,2678.117536569396,0.0005178527607361963,0.01948416528485445,312.30109205243286,0.01955010410069231,34.21581988858865,-0.1450802441986324,79.70984971876841,0.19757224059221343,-1.3986002147578482
2666,2018-04-19,620.80724,train,160.80502250585866,168.89405339287043,529.9728541515714,0.7966049563914502,2588.6310674481188,0.0005146951219512195,0.019695914179577292,537.9281360721378,0.01984116324273376,35.614200779045795,-0.1119353639482964,84.2188624228449,0.20455664328094197,-0.871806577808364
2667,2018-04-20,624.59265,train,150.7220752597713,167.08114051722367,521.926908702269,0.7856698317001487,2409.8423270077,0.0005115757575757576,0.01796674405144368,356.974156221998,0.01767212746173487,31.136067692132567,-0.11642808741402683,73.81635258067331,0.17989717838453295,-1.0697483668790215
2670,2018-04-23,541.31363,train,141.17897955017318,158.06447614971339,557.4272976918826,0.8076702637618127,2635.4839175058937,0.0005902797202797202,0.02101072580540272,715.6256647568263,0.020718020976562307,38.08408271336155,-0.10660191159654914,92.49831650212799,0.21631136297648743,-0.5503539125204904
2671,2018-04-24,564.0260900000001,test,150.42976575782163,178.2448999982232,557.8617908583411,0.8392392898454104,2669.9649374329065,0.000566510067114094,0.020382069035046316,510.27052985000455,0.02017512700660129,36.2591576903283,-0.12965148779064395,86.65926550796986,0.2072582878427346,-0.9924574906059441
2672,2018-04-25,514.8157600000001,train,177.25946909628405,181.03186083716054,580.8549910079862,0.8667963186411466,3468.0968532360025,0.0006206617647058823,0.028814940050080305,1414.922342458858,0.030337572936379148,57.72180816866385,-0.11221012208597335,137.5501924268214,0.3237591849786311,0.05548509102008238
2673,2018-04-26,594.3093700000001,train,230.72182170037135,190.7512536508826,577.5377997983896,0.878433682981052,3884.2784316977722,0.0005376433121019108,0.03201550205253297,1762.099967838088,0.035288115839383044,67.31931792381012,-0.09347717128361599,157.28215818435925,0.3789901603134969,0.37155935135883833
