index,time,Eutrophication Potential - EP,Cumulative Energy Demand - CED,Particulate Matter Formation Potentia - PMFP,Fossil Depletion Potential - FDP,Water Use,Global Climate Change Potential - GCCP,Acidification Potential - AP,Smog Formation Potential - SFP
3293,2020-01-06,0.02619434564649342,2219.5879673971144,0.029328095714663223,58.213516898908075,0.07830969757853783,136.39666106530174,0.3288587904537601,2.243583840456056
3294,2020-01-07,0.02406259889378684,2521.0473408647395,0.026554780382472686,54.88541160979702,0.14526056589634276,132.52445677940162,0.3070182348716026,3.2903552759348087
3295,2020-01-08,0.03183891267694238,3445.417927086968,0.03643740776076197,75.47459489790636,0.1916668013657644,179.77496919713235,0.4212224392495567,4.457444866063413
3296,2020-01-09,0.030751844992800755,3069.957141644039,0.03511082281809116,71.57773728093255,0.1512501371538972,168.96530982172357,0.40132239764975103,3.68767046201642
3300,2020-01-13,0.02580843251671197,2645.9220497906604,0.0287836901595216,59.16624213312495,0.14370121658687368,141.4498771285339,0.33125387676386453,3.3483181054350384
3301,2020-01-14,0.026420173576256086,2771.731845886563,0.029539464513862558,60.97930785522122,0.15516524291416134,146.48614398072024,0.3409888759423854,3.5731443069195405
3302,2020-01-15,0.0261417056473815,2740.877234856495,0.02920471138936179,60.26983979681784,0.15434680442482107,144.78359392269115,0.3371321172233012,3.5358486907786806
3303,2020-01-16,0.025958304578258064,2714.5128533356624,0.028990785716172682,59.79690508880814,0.15246728313740698,143.41994139705983,0.33454681853505125,3.494796412311527
3304,2020-01-17,0.02507764981111823,2526.3007308150027,0.0278759819799734,57.09058519923101,0.13601953909511338,136.73227985925746,0.32013646291563636,3.1589931071439077
3308,2020-01-21,0.039878540625841695,4089.4884342138375,0.046717657850248645,95.47507383642228,0.19611313894413995,222.73248536053987,0.5342481434702767,4.895610644619252
3309,2020-01-22,0.026600890521119094,2290.271590520644,0.02980488563192823,59.33465351514305,0.08353635710395788,139.42626503415835,0.3348376326036335,2.362863554380307
3310,2020-01-23,0.027202184224058398,2407.1994724734204,0.03058714767188736,61.14636022090403,0.09392964653874478,143.64949552791464,0.3446775656883411,2.563073518010636
3311,2020-01-24,0.029434683950068995,3056.28204841234,0.03338296167169426,68.66911743245346,0.1620987717591849,163.0829477620308,0.3840403882077346,3.8422299981948056
3314,2020-01-27,0.02861226829296819,3104.1257279754172,0.03238445477768392,67.17253503318896,0.17922878457685837,160.7857063402006,0.37508262640513895,4.073217183572017
3315,2020-01-28,0.04377580350543065,4410.380659004109,0.051648978083385026,105.19811167184746,0.1963404233337067,244.08555678505198,0.588671848646892,5.1287866100851
3322,2020-02-04,0.03719150008094508,3564.7105363971364,0.0432892087606488,87.49439480551517,0.14839474821060655,203.235150182589,0.4909063271549711,3.9862277941526245
3323,2020-02-05,0.04158174600955601,4551.551372663259,0.04882650429288028,101.08708601860037,0.24091759185532477,237.57152268529885,0.5634312967570014,5.788394009808822
3324,2020-02-06,0.04125412171199463,4480.730349806738,0.048411797988616265,100.07763525724597,0.23464698750883484,235.0193242711697,0.5580559275478677,5.661399419062134
3325,2020-02-07,0.04077404454288583,4463.5077825618455,0.047817098401298205,99.01241346540596,0.23711738916862557,232.3929741564184,0.5518849010658573,5.684457148243759
3328,2020-02-10,0.03337132547553394,3593.652792592565,0.03845017499382006,79.4633689114972,0.19692632801933263,187.95723596580544,0.44376334873169015,4.599072543965998
3329,2020-02-11,0.03833546577516434,4171.112795145603,0.04473290772486446,92.53306433242874,0.2237718763968939,217.87287654193003,0.5161764099082528,5.313965801488372
3330,2020-02-12,0.03568280585014646,3842.10747665719,0.04135572715889952,85.4492142196065,0.20559837525100405,201.44076066694117,0.4769091877868042,4.882148646800024
3331,2020-02-13,0.03437999500729633,3683.073717413783,0.03967695738559173,81.95980344622365,0.19660114059476747,193.51669898389628,0.45746858546822283,4.677628745232116
3332,2020-02-14,0.03450966826749277,3636.3975314219274,0.03988639838912783,82.077167105172,0.18957380967598386,192.9090266727375,0.4586893587125878,4.542191644968021
3336,2020-02-18,0.03365992680643666,3250.3326758677604,0.038804873226045644,78.59250230363229,0.14318665848352496,183.50060193025666,0.4410004099809456,3.7156131092034057
3337,2020-02-19,0.034892761227985465,3774.2725006007013,0.040367635563903055,83.48492334483606,0.2051095533338223,197.16692244469,0.4659414779832533,4.826827505712073
3338,2020-02-20,0.03482852852536152,3771.598357463713,0.04028545477684003,83.33653432833714,0.20539663357874027,196.88548611355063,0.4650829837607567,4.8293399524128375
3339,2020-02-21,0.033323165440393224,3405.5332511729957,0.03836301930729028,78.50708258743455,0.17020793016313165,184.64486464527045,0.43947362039465776,4.146976997255883
3342,2020-02-24,0.03714981168904923,3929.7732112763315,0.04323037652763854,88.96052732271843,0.20240874105245205,208.6921757006558,0.4969774915574757,4.889534126679405
3343,2020-02-25,0.05094433395443398,5444.976894147496,0.060805322405029914,124.9991875801682,0.2673271926727559,289.85437717398844,0.6977374265723683,6.650559431392863
3344,2020-02-26,0.030847834636592412,2755.06522734192,0.035214935859642305,70.44562642688307,0.10218738930768125,164.24305313373992,0.3966060499058202,2.898768505463803
3345,2020-02-27,0.034463412028557,3659.851570057286,0.03980608065334554,82.04610295711583,0.1935138635167997,193.57864964485853,0.4583223222128735,4.608842552948986
3346,2020-02-28,0.0351261410415763,3765.977703590147,0.04062760704532761,83.91087968539324,0.20035685180932078,197.98261630341895,0.46834526959727046,4.775444865615029
3350,2020-03-03,0.03747532771229081,4129.037464147596,0.04353000573876993,90.44371611583361,0.2229599606201093,213.70518849970557,0.5035381497038336,5.335467243549614
3351,2020-03-04,0.03552705055735508,3794.144432973178,0.041014950004488064,84.78184474081318,0.19620066625839244,200.2876692071547,0.4726527337904155,4.793400529509443
3352,2020-03-05,0.03624718408108792,3948.6879663213267,0.04192686375108456,86.98842810630926,0.21017843008132792,205.9430993483169,0.48445166908286497,5.070471024573594
3357,2020-03-10,0.035826511110759,3926.4173557490594,0.041493147828038736,86.09127394834806,0.21435955727670936,203.58428374566927,0.47979050832754633,5.069918166078202
3358,2020-03-11,0.03315752292844132,3637.8771094601507,0.03805155528475182,79.0948938729901,0.2015628843356973,188.0627471393566,0.4406188909743754,4.743125119058205
3359,2020-03-12,0.03070737426741144,3143.277670855377,0.03492701601442879,71.67091772013767,0.15931548863838998,170.04590413789091,0.40082553760758444,3.8812250384646636
3360,2020-03-13,0.030764451030334757,3286.508898183693,0.034988783600032394,72.43193394541501,0.17778152681062487,172.42371806934733,0.4040401677656658,4.222412391671461
3363,2020-03-16,0.03310654841175139,3499.4936801284293,0.03797607329907833,78.35796819096153,0.18268086198736946,185.50660797704725,0.43735318105198234,4.413008821563794
3364,2020-03-17,0.026973643319648435,2763.0518136697806,0.030188159741782284,62.07755254048122,0.14590160369865976,148.04232538345613,0.3472117252236361,3.4753944680528863
3365,2020-03-18,0.02633289011622245,2593.871746504201,0.029337613927006897,59.93008655455351,0.12827174560826218,142.80830495785753,0.3357443243848258,3.1542371529258064
3367,2020-03-20,0.025351782658911904,2501.647397251216,0.028065907826117807,57.39815604749293,0.12601192151450807,137.41853379922057,0.3215317744541151,3.069655355465604
3371,2020-03-24,0.02486806439537601,2472.5172338487023,0.027590808032346325,56.40685204105503,0.12945457008053748,134.55016203484195,0.3163430530712598,3.0562188979752403
3373,2020-03-26,0.021499139958614504,2174.524160533034,0.023273456282725223,47.892594551239654,0.12338543910947702,116.13692819325506,0.26837351168301044,2.8044143570312112
3377,2020-03-30,0.021013053307973283,2096.1604995586067,0.022596102941444804,46.42382439726153,0.11752690903395935,113.10593872831829,0.26026396821093295,2.687346707883116
3381,2020-04-03,0.02197656206760089,2232.4104682047796,0.02382158874738708,49.0676546843121,0.12654436235216276,119.50286503142377,0.27482001375673215,2.885478396297611
3384,2020-04-06,0.024547548519906044,2647.8597880920847,0.027166916758894568,56.476591651674624,0.15752131138604192,136.69849774237383,0.31535802207668123,3.532072867736413
3385,2020-04-07,0.0201836780424241,2101.608760628522,0.021631978047530885,44.80383895114762,0.12823756527856472,109.98748722446543,0.2508784073738028,2.8100627391401063
3386,2020-04-08,0.015781550274121477,1607.6543394720109,0.015925132653971493,33.112645151985035,0.10571055291457196,83.99079952447606,0.18563868403663547,2.23218652192422
3387,2020-04-09,0.017458306179989756,1789.2165711274108,0.018020220997518946,37.432146071713866,0.11259503704065944,93.7118121879571,0.20958143990091302,2.44283579912941
3388,2020-04-10,0.016601972056562494,1636.1804071115714,0.017073927239895464,35.138345459224105,0.10116741918040642,87.51714834403813,0.1974922756062317,2.1758825922782408
3395,2020-04-17,0.008751195475873913,1369.2721330011161,0.007024775357101724,17.267672021759545,0.14430463933791202,51.326146996606816,0.09360803311394705,2.6276934121528956
3400,2020-04-22,0.013456903467258006,1918.448269147919,0.013219012647419212,30.026302964247268,0.17034740483987185,79.83097331359082,0.1646692362096583,3.285674273906345
3402,2020-04-24,0.016527010702315614,2245.496164918632,0.01713227161767355,37.97761816976676,0.18459036003606993,97.65099746499105,0.20918414245923084,3.6548602495522293
3405,2020-04-27,0.01642597081221442,2246.5076526260864,0.01698519894918564,37.736524073701645,0.18591931337342094,97.34685989772412,0.20775096467517015,3.673729463684137
3406,2020-04-28,0.02000773432954845,2565.0931925574514,0.021500392609517853,46.69299581246994,0.192061653910726,116.50362101587753,0.258033622036607,3.9522027166774425
3407,2020-04-29,0.022074067300741556,2861.504657251424,0.024128749504270727,52.36867406348331,0.2125848292326899,130.16648814089007,0.2893296413280316,4.388463305529932
3408,2020-04-30,0.022138959483996214,2790.694959322603,0.024199800885519866,52.15383080885128,0.20291974981064959,129.43743776872608,0.2887393917973922,4.209369595249358
3409,2020-05-01,0.020418557825243728,2405.2031343760586,0.022004824304187137,46.765031216696606,0.16813202328460286,116.0563429706782,0.2600920081367144,3.5112818550535088
3413,2020-05-05,0.022412450155717262,2921.336047132822,0.02455832091989103,53.34711804743028,0.21751490885392594,132.62908728194262,0.29465183409283097,4.487592398039638
3415,2020-05-07,0.0196651527056535,2668.373815627309,0.02115980318515003,46.553198773875344,0.2109762497124052,117.37314351544222,0.2565737286194108,4.244805653680541
3416,2020-05-08,0.020078384116726872,2660.210125532756,0.02169002666899676,47.40757155770746,0.20513595064481097,118.57014936068921,0.26164942024085724,4.165511173458188
3422,2020-05-14,0.023047292930325265,3032.3108178970183,0.024897353354714557,54.52275652385498,0.22352504234087694,137.1545497976587,0.29994266787486135,4.712991079006431
3426,2020-05-18,0.020655281572179135,2711.2519709096923,0.022129902737052357,48.42665353066772,0.20508247292702486,121.83832166121906,0.2668693506776311,4.23771433035341
3427,2020-05-19,0.01821873838047006,2435.1209782046103,0.01940581710665365,42.59791517343954,0.1930455971976801,107.28915053708478,0.2350556794355532,3.8675562333608697
3428,2020-05-20,0.019425287764297045,2645.2549627950225,0.020836491510518404,45.92010130776866,0.21000002638334223,115.98925265075593,0.25296423080193037,4.223321424112144
3429,2020-05-21,0.019745515514837577,2576.2834695597408,0.021032821138063526,45.97135501685817,0.1967560971905794,116.10356210675086,0.2536116776867145,4.03126160225249
3430,2020-05-22,0.021158124731013056,2648.4210322678864,0.022388156051578973,48.64083454748075,0.1902226021091686,122.97492505288707,0.26821356127434043,4.051765671106899
3437,2020-05-29,0.02435769448900889,3046.478370233482,0.026597569225595124,57.45469200300144,0.2098947193079876,142.27088234732088,0.31695523354481375,4.5564897839994725
3442,2020-06-03,0.0240054488424374,3091.251946181416,0.026097571977181606,56.824010292842495,0.2199745685726192,141.63083789987547,0.3128369941228211,4.720986992249742
3447,2020-06-08,0.02177299533054541,2635.074755942155,0.023666554055815272,50.61404651093132,0.1836161551366282,125.01165870215166,0.2806397420086285,3.8845210416491422
3449,2020-06-10,0.02235231576657755,2889.717871061407,0.02423182063758578,52.74201975849239,0.21150186145883787,131.69963181186029,0.2908204685203012,4.4403330445216165
3450,2020-06-11,0.026733072961806464,3229.6705693513923,0.02988426163280408,63.66397600228842,0.2126561465358376,154.98690778861692,0.3527152935677628,4.647489202444526
3451,2020-06-12,,,,,,,,
3455,2020-06-16,0.026170968766454715,3266.6332151947,0.02925872373276749,62.746956195693315,0.2250104778083221,153.37710132255896,0.3472395659365377,4.809903118950119
3456,2020-06-17,0.026836787164339848,3363.3491540774553,0.030066239445333882,64.5491060550238,0.2304901369736489,157.56659476338902,0.3569504591257908,4.954866207590458
3457,2020-06-18,0.02363739880636778,2830.129292969587,0.026277902915627004,55.725990553274855,0.19466720630635104,135.6458694929892,0.309959555997692,4.081155615142912
3458,2020-06-19,0.029042147501525246,3760.0884756934242,0.03248158869554707,70.48443414465622,0.25803914828763547,173.5769143393387,0.38791269843355697,5.646685186494394
3461,2020-06-22,0.02281234843393175,2559.5637279247517,0.02498592278153466,52.47742797500296,0.1621199332813287,127.7042762785455,0.2922633963997694,3.5542372400971938
3462,2020-06-23,0.022019147501152997,2762.204447135548,0.023894595635676693,51.59421821028863,0.19762662311322537,128.0668162351992,0.28518843091569246,4.167221100210805
3463,2020-06-24,0.021216517342025235,2672.4351673972087,0.022871274745040818,49.512147245060966,0.19258574336903525,122.90570761820844,0.27346952880761144,4.058658706990781
3464,2020-06-25,0.02538748980662859,3133.421438115799,0.028183996648058457,60.449540057279336,0.211261861824318,147.00665600145845,0.33420926527615363,4.595325368436997
3465,2020-06-26,0.026975212635347617,3511.332433172314,0.03027183898189289,65.52156829943108,0.25076564071844015,160.99001930024917,0.3616768838074229,5.296292473879105
3468,2020-06-29,0.02440425945159892,3141.591440630841,0.027021751398528696,58.45400533732636,0.22657494730991037,144.33574471730128,0.3229239000358122,4.752155292722174
3469,2020-06-30,0.0214630545966034,2770.9838894782606,0.02331473796057408,50.63439369941124,0.2054977042620197,125.99417333707228,0.27965444771321846,4.255024763099739
3470,2020-07-01,0.019892247353845753,2545.444486047428,0.021354118966664937,46.35232352115313,0.1909673938824486,115.91255179697653,0.25623514935605873,3.9212853314143716
3471,2020-07-02,0.0191693249953848,2323.716702817441,0.02036999593872784,43.733410888337886,0.1677196920657622,109.23586773283357,0.2424913076841077,3.4877811334615423
3475,2020-07-06,0.019477948066725596,2455.7787894621138,0.0207171118414304,44.92862408184672,0.18178569941677925,112.49303914077538,0.2483087685986803,3.769622907660233
3476,2020-07-07,0.020074409471405548,2597.8034674463283,0.02143260975625761,46.76162154201879,0.1951100807015812,117.37733275731624,0.257938587108491,4.0370834439386405
3477,2020-07-08,0.020582853837481076,2658.3919993057402,0.022080463661939914,48.09963915154166,0.19868094527427135,120.6443974925878,0.26542590416602396,4.114679541851317
3478,2020-07-09,0.02188201505184968,2874.4940249297924,0.023880559032302576,52.03908579167223,0.21526090364641115,129.3046944573518,0.2871189895027316,4.445151231297951
3479,2020-07-10,0.02616935693329022,3370.05099753005,0.029150455558450927,63.08023285606303,0.23758873097000127,155.0269774758784,0.34803897015315816,5.070215561487393
3482,2020-07-13,0.028134522078478368,3580.389905795393,0.03157239300821071,68.09721659521921,0.2445382141903436,166.39418827741645,0.37571940234283685,5.313093680077221
3483,2020-07-14,0.027953340465538646,3464.6428254493267,0.031286038094780214,67.10857682197341,0.23047068474557236,164.07366663384403,0.3707821001497504,5.062036184599308
